product_id,activity_product_id,brand_id,brand,name,category,subcategory,price,original_price,discount,stock,activity_stock,sell_num,activity_id,activity_type,catalog_id,sku
p15901184,504137832,10101,,Clarins嬌韻詩絲滑養膚妝前底霜-SPF30,3021,2222,247,380,6.5,0,0,3,500022564,23,c85744668,
p15922065,504137833,31885,,Clarins嬌韻詩瑩亮絲滑身體精華露雙瓶裝,3028,2269,686,1055,6.5,0,0,12,500022564,23,c85766246,
p15871744,504137834,31885,,CLARINS嬌韻詩淨透化妝水 200ml,3022,1090,182,280,6.5,3,3,10,500022564,23,c85709405,
p15875984,504137835,31885,,CLARINS嬌韻詩去角質潔面 125ml,3022,1088,189,290,6.5,1,1,19,500022564,23,c85715635,
p15894222,504137836,31885,,CLARINS嬌韻詩保濕煥采磨砂膏50ml,3028,1109,202,310,6.5,2,2,5,500022564,23,c85736807,
p15886468,504137837,31885,,Clarins嬌韻詩煥顏緊致彈力晚霜（滋潤型）-補充裝）50ML,3022,1093,455,700,6.5,1,1,12,500022564,23,c85727424,
p15893769,504137838,31885,,CLARINS嬌韻詩防曬棒SPF50,3022,1092,195,300,6.5,1,1,5,500022564,23,c85736801,
p15865815,504137839,31885,,CLARINS嬌韻詩眼部卸妝水 125ML,3022,2243,169,260,6.5,3,3,41,500022564,23,c85700857,
p16082387,504137840,31885,,Clarins嬌韻詩植物精油潤體乳 200ml,3028,2269,286,440,6.5,1,1,2,500022564,23,c85952856,
p15949233,504137841,31885,,Clarins嬌韻詩輕透養膚防曬乳（潤粉色）50ml,3022,1092,358,550,6.5,4,4,9,500022564,23,c85794208,
p16092556,504137842,31885,,CLARINS娇韵诗紧致焕颜弹力精华水 200ML,3022,1096,306,470,6.5,0,0,6,500022564,23,c85963301,
p15740823,504137843,31885,,CLARINS嬌韻詩撫紋身體乳 175ml,3028,2269,397,610,6.5,3,3,44,500022564,23,c85553391,
p15820713,504137844,31885,,CLARINS嬌韻詩透亮煥白淡斑安瓶精華 8ml*4,3022,1096,624,960,6.5,0,0,26,500022564,23,c85643052,
p15885930,504137845,31885,,Clarins嬌韻詩煥顏緊致彈力乳液100ML,3022,1091,449,690,6.5,3,3,62,500022564,23,c85727423,
p15866265,504137846,31885,,CLARINS嬌韻詩輕透隔離防曬乳（潤粉色） 50ML,3022,1092,390,600,6.5,1,1,35,500022564,23,c85701322,
p15894212,504137847,31885,,CLARINS嬌韻詩男士肌膚必備套組125ml+50ml,3022,1100,397,610,6.5,1,1,9,500022564,23,c85737083,
p15893770,504137848,31885,,CLARINS嬌韻詩防曬身體噴霧SPF50--150ML,3022,1092,195,300,6.5,3,3,11,500022564,23,c85737088,
p15885932,504137849,31885,,Clarins嬌韻詩煥顏緊致彈力日霜-補充裝-50ML,3022,1093,446,685,6.5,0,0,15,500022564,23,c85727526,
p15871742,504137850,31885,,CLARINS嬌韻詩防曬身體乳 150ml,3028,2269,195,300,6.5,3,3,6,500022564,23,c85708995,
p15865827,504137851,31885,,CLARINS嬌韻詩保濕卸妝水 200ML,3022,2243,182,280,6.5,1,1,9,500022564,23,c85700874,
p15921786,504137852,31885,,Clarins嬌韻詩男士煥活神采乳 50ML,3022,1091,358,550,6.5,0,0,2,500022564,23,c85766588,
p15873677,504137853,31885,,CLARINS嬌韻詩新生之美套組100ml+175ml,3022,1100,702,1080,6.5,14,14,39,500022564,23,c85711456,
p15876399,504137854,31885,,CLARINS嬌韻詩溫和煥活泡沫潔面慕斯 150ml,3022,1088,202,310,6.5,0,0,30,500022564,23,c85715423,
p15823800,504137855,31885,,CLARINS嬌韻詩沁潤奇肌保濕水感凝露75ml,3022,1090,332,510,6.5,2,2,4,500022564,23,c85646186,
p15921784,504137856,31885,,Clarins嬌韻詩植物精油芳香海鹽磨砂膏-250ML,3028,1109,286,440,6.5,4,4,5,500022564,23,c85766587,
p15886467,504137857,31885,,Clarins嬌韻詩煥顏緊致彈力晚霜-補充裝）50ML,3022,1093,455,700,6.5,0,0,10,500022564,23,c85727422,
p15894217,504137858,31885,,CLARINS嬌韻詩多維密集提拉眼霜15ml,3039,2813,472,725,6.5,4,4,40,500022564,23,c85737087,
p16082391,504137859,31885,,Clarins嬌韻詩男士抗皺精華 50ML,3022,1096,452,695,6.5,0,0,3,500022564,23,c85952483,
p15949234,504137860,31885,,Clarins嬌韻詩雙萃精華粉底液 L1C,3021,2201,345,530,6.5,0,0,21,500022564,23,c85794209,
p15948970,504137861,31885,,Clarins嬌韻詩勻淨煥白淡斑柔膚水200ml,3022,1090,273,420,6.5,4,4,6,500022564,23,c85793997,
p15743727,504137862,31885,,CLARINS嬌韻詩賦活修護眼部精華露 20ml,3039,2812,441,630,7.0,0,0,100+,500022564,23,c85557092,
p15866266,504137863,31885,,CLARINS嬌韻詩輕透隔離防曬乳（潤粉色） 50ML*2,3022,1092,624,960,6.5,0,0,58,500022564,23,c85700877,
p15825629,504137864,31885,,CLARINS嬌韻詩多重輕盈身體霜-200ML,3028,2269,403,620,6.5,2,2,50,500022564,23,c85648204,
p15770465,504137865,31885,,CLARINS嬌韻詩植萃凝亮護唇油 05 7ml,3016,2197,156,240,6.5,0,0,31,500022564,23,c85588809,
p15868252,504137867,31885,,CLARINS嬌韻詩雙萃煥活組合,3022,1100,1200,1500,8.0,0,0,43,500022564,23,c85704245,
p15871741,504137868,31885,,CLARINS嬌韻詩保濕化妝水 200ml,3022,1090,182,280,6.5,0,0,19,500022564,23,c85708994,
p15872189,504137869,31885,,CLARINS嬌韻詩舒緩化妝水 200ML,3022,1090,182,280,6.5,0,0,24,500022564,23,c85709401,
p15792905,504137870,31885,,CLARINS嬌韻詩生緊致滋潤身體護理霜 200ml,3028,2269,397,610,6.5,0,0,26,500022564,23,c85613299,
p15770463,504137871,31885,,CLARINS嬌韻詩植萃凝亮護唇油 01 7ml,3016,2197,156,240,6.5,0,0,45,500022564,23,c85588807,
p15740334,504137872,31885,,CLARINS嬌韻詩纖挺美胸凝露 50ml,3028,1115,403,620,6.5,0,0,12,500022564,23,c85553377,
p15873678,504137873,31885,,CLARINS嬌韻詩保濕溫和泡沫潔面乳-普通至幹性皮膚125ml,3022,1088,182,280,6.5,5,5,33,500022564,23,c85711457,
p15825596,504137874,31885,,CLARINS嬌韻詩沁潤奇肌保濕清爽凝露-75ML,3022,1093,332,510,6.5,5,5,8,500022564,23,c85648139,
p15770461,504137875,31885,,CLARINS嬌韻詩植萃凝亮護唇油 07 7ml,3016,2197,156,240,6.5,0,0,9,500022564,23,c85588804,
p15880961,504137876,31885,,CLARINS嬌韻詩淨膚卸妝油-150ML,3022,2243,215,330,6.5,0,0,11,500022564,23,c85722159,
p15770923,504137877,31885,,CLARINS嬌韻詩植萃凝亮護唇油 03 7ml,3016,2197,156,240,6.5,0,0,17,500022564,23,c85588452,
p15740806,504137878,31885,,CLARINS嬌韻詩美胸緊實乳 50ml,3028,1115,403,620,6.5,0,0,10,500022564,23,c85552999,
p15792913,504137879,31885,,CLARINS 嬌韻詩美胸豐盈乳 50ml,3028,1115,403,620,6.5,0,0,27,500022564,23,c85612769,
p15741163,504137880,31885,,CLARINS嬌韻詩煥顏彈力頸霜 75ml,3028,2269,494,760,6.5,0,0,26,500022564,23,c85553918,
p15872191,504137881,31885,,CLARINS嬌韻詩青春賦活煥采乳液 100ml,3022,1091,358,550,6.5,3,3,14,500022564,23,c85709403,
p15825219,504137882,31885,,CLARINS嬌韻詩天然調和身體護理油-100ML,3028,2272,384,590,6.5,18,18,83,500022564,23,c85647729,
p15893772,504137883,31885,,CLARINS嬌韻詩花園之水女士香水-100ML,3037,2352,280,430,6.5,0,0,2,500022564,23,c85737090,
p15786793,504137884,31885,,CLARINS嬌韻詩煥顏平滑眼霜 15ml,3039,2813,371,570,6.5,0,0,28,500022564,23,c85605976,
p15876394,504137885,31885,,CLARINS嬌韻詩沁潤奇肌保濕舒緩精華 30ml,3022,1096,345,530,6.5,5,5,21,500022564,23,c85715418,
p15922064,504137887,31885,,Clarins嬌韻詩長效定妝噴霧,3021,2214,189,290,6.5,0,0,8,500022564,23,c85766245,
p15872192,504137888,31885,,CLARINS嬌韻詩保濕化妝水 400ml,3022,1090,286,440,6.5,0,0,11,500022564,23,c85709406,
p15875974,504137889,31885,,CLARINS嬌韻詩立體塑顏精華露 50ml,3022,1096,481,740,6.5,0,0,15,500022564,23,c85715626,
p15770922,504137890,31885,,CLARINS嬌韻詩植萃凝亮護唇油 06 7ml,3016,2197,156,240,6.5,0,0,3,500022564,23,c85588802,
p15865821,504137891,31885,,CLARINS嬌韻詩緊致煥顏彈力精華水200ml,3022,1090,306,470,6.5,33,33,93,500022564,23,c85700866,
p15884049,504137892,31885,,Clarins嬌韻詩透亮煥白淡斑套裝(50ML + 200ML + 75ML),3022,1100,1086,1670,6.5,0,0,4,500022564,23,c85724580,
p15742148,504137893,31885,,CLARINS嬌韻詩V型面膜 75ml,3022,1097,319,490,6.5,0,0,12,500022564,23,c85554949,
p15886470,504137894,31885,,Clarins嬌韻詩煥顏緊致彈力保養套組200ML + 50ML + 50ML,3022,1100,1226,1885,6.5,0,0,18,500022564,23,c85727529,
p15743607,504137895,31885,,CLARINS嬌韻詩立體塑顏精華露 100ml,3022,1096,741,1140,6.5,0,0,22,500022564,23,c85556459,
p15921787,504137896,31885,,Clarins嬌韻詩煥采塑顏冰感面膜 75ML,3022,1097,416,640,6.5,3,3,7,500022564,23,c85766590,
p15949237,504137898,31885,,Clarins嬌韻詩雙萃精華粉底液 L2C,3021,2201,345,530,6.5,0,0,13,500022564,23,c85794215,
p15948967,504137899,31885,,Clarins嬌韻詩雙萃精華粉底液 L3N,3021,2201,345,530,6.5,0,0,11,500022564,23,c85793996,
p15948975,504137900,31885,,Clarins嬌韻詩雙萃精華粉底液 L2W,3021,2201,345,530,6.5,0,0,7,500022564,23,c85794216,
p16092555,504137902,31885,,CLARINS娇韵诗美胸紧实盈润凝露50ML,3028,2269,423,650,6.5,0,0,5,500022564,23,c85963816,
p15741583,504137904,10134,,GUCCI  古馳罪愛女士濃香水,3037,2352,676,1040,6.5,2,2,55,500022564,23,,
p16069831,504137905,10134,,Gucci古馳花悅套組30ml+30ml,3037,1145,975,1500,6.5,1,1,1,500022564,23,c85937851,
p15949063,504137906,10134,,Gucci古馳花悅詩意女士香水50ML,3037,2352,702,1080,6.5,1,1,,500022564,23,c85794054,
p15949065,504137907,10134,,Gucci古馳花悅詩意女士香水100ML,3037,2352,975,1500,6.5,2,2,1,500022564,23,c85793819,
p16092329,504137908,10134,,Gucci古馳光澤唇膏122,3016,2195,254,390,6.5,1,1,1,500022564,23,c85963211,
p16091957,504137909,10134,,Gucci古馳光澤唇膏130,3016,2195,254,390,6.5,1,1,1,500022564,23,c85963716,
p16094865,504137910,10134,,Gucci古馳花之舞女性香氛禮物套裝100ml+10ml,3037,1145,1027,1580,6.5,1,1,,500022564,23,c85966184,
p16070191,504137911,10134,,Gucci古馳水漾唇蜜129 Paula Maple 6.5ml,3016,2197,228,350,6.5,1,1,1,500022564,23,c85937394,
p16069828,504137912,10134,,Gucci古馳水漾唇蜜308 Lucy Dark Orange 6.5ml,3016,2197,228,350,6.5,2,2,1,500022564,23,c85937849,
p16091953,504137913,10134,,Gucci古馳傾色水漾唇蜜226 6.5ml,3016,2197,228,350,6.5,1,1,2,500022564,23,c85963210,
p16092333,504137914,10134,,Gucci古馳傾色水漾唇蜜225 6.5ml,3016,2197,228,350,6.5,1,1,,500022564,23,c85963217,
p16092334,504137915,10134,,Gucci古馳傾色水漾唇蜜415 6.5ml,3016,2197,228,350,6.5,1,1,,500022564,23,c85963718,
p16069843,504137916,10134,,Gucci古馳罪愛男士淡香水雙支套裝50ml*2,3037,2351,670,1030,6.5,1,1,1,500022564,23,c85937411,
p15742820,504137917,10134,,GUCCI 古馳罪愛酷淡香水 90ml,3037,2352,806,1240,6.5,1,1,3,500022564,23,c85555649,
p15740799,504137918,10134,,GUCCI 古馳唇筆,3016,2196,156,240,6.5,2,2,11,500022564,23,,
p15828386,504137919,10134,,GUCCI古馳絲緞唇膏3.5g,3016,2195,234,390,6.0,3,3,9,500022564,23,,
p16094864,504137920,10134,,Gucci古馳女性香氛迷你套裝5ml+5ml+5ml+5ml,3037,1145,390,600,6.5,1,1,2,500022564,23,c85966181,
p16070202,504137921,10134,,Gucci古馳水漾唇蜜509 Rosso Ancora 6.5ml,3016,2197,228,350,6.5,1,1,2,500022564,23,c85937410,
p16070192,504137922,10134,,Gucci古馳水漾唇蜜130 Elsa Hazel 6.5ml,3016,2197,228,350,6.5,1,1,3,500022564,23,c85937848,
p16070203,504137923,10134,,Gucci古馳水漾唇蜜217 Valeria Rose 6.5ml,3016,2197,228,350,6.5,1,1,3,500022564,23,c85937412,
p15743641,504137924,10134,,古馳自由寫意防水眉筆 0.12g,3038,2207,228,380,6.0,2,2,14,500022564,23,,
p15889831,504137925,31851,,Chloe蔻依仙境花園系列HOME-LINE-蔻依煙雨茉莉香氛沐浴露300 ML,3028,2268,280,430,6.5,2,2,39,500022564,23,c85731944,
p15889839,504137926,31851,,Chloe蔻依仙境花園系列木蘭詩語固體香膏3g,3028,2268,312,480,6.5,1,1,20,500022564,23,c85731952,
p15919494,504137927,31851,,Chloe蔻依仙境花園系列夜綻花系列香氛-子時芳橙150ml,3037,3204,1320,2030,6.5,0,0,2,500022564,23,c85763456,
p16070190,504137928,31851,,Chloe蔻依地中海假日系列香氛-松影之下,3037,3204,719,1105,6.5,0,0,3,500022564,23,c85937393,
p15844738,504137929,10215,,sisley希思黎全能乳液 125ml,3022,1091,1352,2080,6.5,36,36,95,500022564,23,c85673001,
p15947699,504137930,10215,,Sisley希思黎男士賦活抗皺控油精華乳 50ML,3022,1096,1540,2200,7.0,1,1,1,500022564,23,c85792723,
p15947698,504137931,10215,,Sisley希思黎水潤美肌修顏乳-0.5 40ml,3021,2219,630,900,7.0,0,0,3,500022564,23,c85792722,
p15948004,504137932,10215,,Sisley希思黎賦活聚水保濕套裝40ml+15ml+10ml+5ml,3022,1100,1344,2000,6.7,1,1,1,500022564,23,c85792435,
p15948002,504137933,10215,,Sisley希思黎男士賦活淨澈潔面啫喱 125ML,3022,1088,525,750,7.0,1,1,,500022564,23,c85792726,
p15741568,504137934,10215,,sisley希思黎魅惑口紅,3016,2195,273,390,7.0,1,1,3,500022564,23,,
p16082389,504137935,10215,,Sisley希思黎黑玫瑰彈潤水光精粹 30ml,3022,1096,1287,1980,6.5,0,0,4,500022564,23,c85952858,
p15921194,504137936,10215,,Sisley希思黎植物舒緩修護精華乳 40ML,3022,1096,975,1500,6.5,0,0,3,500022564,23,c85765703,
p15943249,504137937,10215,,Sisley希思黎抗皺修活臻顏套裝,3022,1100,2587,3980,6.5,0,0,,500022564,23,c85788148,
p15921820,504137938,10215,,Sisley 希思黎日間防護精華乳套裝,3022,1100,2100,3000,7.0,0,0,3,500022564,23,c85766632,
p15738671,504137939,10215,,sisley希思黎潤膚營養泡沫清潔霜 85g,3022,1088,468,720,6.5,0,0,5,500022564,23,c85551105,
p15742020,504137940,10215,,sisley希思黎瞬采亮肌面膜 60ml,3022,1097,637,980,6.5,0,0,1,500022564,23,c85555329,
p15740441,504137941,10215,,sisley希思黎睛采眼部遮瑕筆 15ml,3021,2220,507,820,6.2,0,0,8,500022564,23,,
p15898287,504137942,21280,,CPB肌膚之鑰精萃化妝棉 II,3012,3145,62,95,6.5,137,137,600+,500022564,23,c85741377,
p15739948,504137943,31886,,CPB 肌膚之鑰淨采潔面膏（濕潤型） 125ml,3022,1088,312,480,6.5,0,0,700+,500022564,23,c85551941,
p15820487,504137944,31886,,CPB肌膚之鑰防曬乳霜50ml（版）,3022,1092,520,800,6.5,26,26,300+,500022564,23,c85642768,
p15884964,504137945,31886,,CPB肌膚之鑰蜜粉餅5g,3021,2214,553,850,6.5,7,7,200+,500022564,23,c85726519,
p15736088,504137946,31886,,CPB 肌膚之鑰集中護理面膜組 6片,3022,1097,715,1100,6.5,24,24,200+,500022564,23,c85548196,
p15739648,504137947,31886,,CPB肌膚之鑰光紗柔霧蜜粉撲,3012,3143,65,100,6.5,14,14,400+,500022564,23,c85551638,
p15865493,504137948,31886,,CPB肌膚之鑰光潤凝萃氣墊精華水粉底盒（適用方形粉芯）,3012,3145,150,230,6.5,22,22,200+,500022564,23,c85700431,
p15735450,504137949,31886,,CPB肌膚之鑰奢謎馥純菁華油 75ML,3022,1096,715,1100,6.5,2,2,400+,500022564,23,c85547727,
p15865842,504137950,31886,,CPB肌膚之鑰光盈粉餅（粉芯）Ⅱ,3021,2214,488,750,6.5,26,26,400+,500022564,23,,
p15897814,504137951,21280,,CPB肌膚之鑰光采煥顏精華水 濕潤型 170ml,3022,1096,663,1020,6.5,13,13,200+,500022564,23,c85741652,
p15872528,504137952,31886,,CLE DE PEAU BEAUTE肌膚之鑰晶致煥采精華露50ML,3022,1096,1352,2080,6.5,10,10,100+,500022564,23,c85710207,
p15865834,504137953,31886,,CPB肌膚之鑰海綿 （光盈粉餅Ⅱ）,3012,3145,33,50,6.6,31,31,300+,500022564,23,c85701329,
p15896326,504137955,21280,,CPB肌膚之鑰精萃光采眼唇卸妝液170ml,3022,2243,247,380,6.5,15,15,79,500022564,23,c85739302,
p15739470,504137956,31886,,CPB 肌膚之鑰淨采潔面膏（清爽型） 125ml,3022,1088,312,480,6.5,16,16,200+,500022564,23,c85552391,
p15865838,504137957,31886,,CPB肌膚之鑰粉餅盒 （光盈粉餅Ⅱ）,3012,3145,143,220,6.5,3,3,200+,500022564,23,c85701334,
p15742828,504137958,31886,,CPB肌膚之鑰隱飾毛孔妝前乳 38ml（柔霧）,3021,2222,325,500,6.5,1,1,200+,500022564,23,c85556128,
p15889096,504137959,31886,,CPB肌膚之鑰24K黃金精華40ml,3022,1096,1235,1900,6.5,21,21,58,500022564,23,c85730730,
p15864421,504137960,31886,,CPB肌膚之鑰緊致禦紋精華眼霜-15ML,3039,2813,1365,2100,6.5,0,0,100+,500022564,23,c85699914,
p15859798,504137961,31886,,CPB肌膚之鑰光柔水凝氣墊精華粉底膏盒（適用圓形粉芯）,3012,3145,150,230,6.5,11,11,82,500022564,23,c85693192,
p15897819,504137962,31886,,CPB肌膚之鑰光采蜜粉M1 Light  24g,3021,2214,637,980,6.5,3,3,100+,500022564,23,c85741383,
p15764818,504137963,31886,,CPB肌膚之鑰光透白煥采妝前乳 30ml,3021,2222,325,500,6.5,2,2,300+,500022564,23,c85580342,
p15764375,504137964,31886,,CPB肌膚之鑰瑩采豐潤唇膏 Neutral Pink 2.8g,3016,2195,215,330,6.5,3,3,95,500022564,23,c85580532,
p15743614,504137965,31886,,CPB肌膚之鑰鑽光柔亮粉底液 O10號35ml,3021,2201,683,1050,6.5,0,0,100+,500022564,23,c85556467,
p15897818,504137966,21280,,CPB肌膚之鑰基礎保養精華霜套裝170ml+50ml+50ml,3022,1100,1999,3075,6.5,9,9,22,500022564,23,c85741382,
p15738969,504137967,31886,,CPB 肌膚之鑰瑩采豐潤唇膏 2.8g,3022,1098,215,330,6.5,18,18,200+,500022564,23,,
p15792890,504137968,31886,,CPB肌膚之鑰無瑕遮瑕膏5g,3021,2220,358,550,6.5,2,2,200+,500022564,23,,
p15738904,504137969,31886,,CPB 肌膚之鑰唇部精華乳 15ml,3022,1098,423,650,6.5,8,8,59,500022564,23,c85550889,
p15739481,504137970,31886,,CPB 肌膚之鑰光緞盈潤粉霜 O20 21ml,3021,2201,683,1050,6.5,5,5,100+,500022564,23,c85551940,
p15740462,504137971,31886,,CPB肌膚之鑰CPB光盈柔霧粉底液 O10 35ml,3021,2201,683,1050,6.5,0,0,100+,500022564,23,c85554072,
p15849346,504137972,31886,,CPB肌膚之鑰金致乳霜-50ML,3022,1093,3900,6000,6.5,8,8,45,500022564,23,c85679123,
p15739471,504137973,31886,,CPB 肌膚之鑰光緞盈潤粉霜 O10 21ml,3021,2201,683,1050,6.5,0,0,200+,500022564,23,c85552392,
p15743546,504137974,31886,,CPB肌膚之鑰鑽光柔亮粉底液 I10 號35ml,3021,2201,683,1050,6.5,0,0,100+,500022564,23,c85555871,
p15898291,504137975,21280,,CPB肌膚之鑰基礎保養精華乳套裝170ml+125ml+125ml,3022,1100,1934,2975,6.5,6,6,43,500022564,23,c85741654,
p15859408,504137976,31886,,CPB肌膚之鑰光柔水凝氣墊精華粉底膏 14G（替換芯）,3021,2201,371,570,6.5,1,1,100+,500022564,23,,
p15828357,504137977,31886,,CPB肌膚之鑰立體緊顏精華乳-N-40ml,3022,1091,1495,2300,6.5,6,6,95,500022564,23,c85652631,
p15797269,504137978,31886,,CPB肌膚之鑰淨采潔顏油 200ml,3022,1088,311,480,6.5,9,9,200+,500022564,23,c85617427,
p16096615,504137979,31886,,CPB肌膚之鑰光采護膚乳液+眼霜套裝175ml+125ml+125ml+15ml,3022,1100,2987,4595,6.5,15,15,6,500022564,23,c85967913,
p16096614,504137980,31886,,CPB肌膚之鑰基礎護理修護霜及緊致禦紋精華眼霜套裝170ml+50ml+50ml+15ml,3022,1100,3049,4690,6.5,8,8,15,500022564,23,c85967912,
p15897822,504137981,21280,,CPB肌膚之鑰光采煥顏防護日乳 125ml,3022,1091,709,1090,6.5,3,3,29,500022564,23,c85741386,
p15893120,504137982,31886,,CPB肌膚之鑰光顏粉蜜撲,3012,3143,39,60,6.5,7,7,81,500022564,23,c85735536,
p15820013,504137983,31886,,CPB肌膚之鑰亮采柔膚粉-17-10G,3021,2214,520,800,6.5,0,0,74,500022564,23,c85642082,
p15898292,504137984,21280,,CPB肌膚之鑰光采緊致防護日霜 50ml,3022,1093,741,1140,6.5,5,5,28,500022564,23,c85741387,
p15869855,504137985,31886,,CPB肌膚之鑰光透白密集煥采精華液-40ML,3022,1096,910,1400,6.5,8,8,79,500022564,23,c85707226,
p15876841,504137986,31886,,CPB肌膚之鑰晶致煥采精華露 100ML,3022,1096,2288,3520,6.5,17,17,94,500022564,23,c85716595,
p15866273,504137987,31886,,CPB肌膚之鑰光盈粉餅刷,3012,2278,117,180,6.5,12,12,200+,500022564,23,c85701328,
p15737707,504137988,31886,,CPB肌膚之鑰光透白密集奢護面膜6片,3022,1097,553,850,6.5,0,0,100+,500022564,23,c85550120,
p15898288,504137989,21280,,CPB肌膚之鑰精萃光采修護精華乳 II 125ml,3022,1096,780,1200,6.5,3,3,27,500022564,23,c85741380,
p15898293,504137990,21280,,CPB肌膚之鑰光采煥顏精華水 清爽型	170ml,3022,1096,663,1020,6.5,4,4,38,500022564,23,c85741388,
p15740113,504137991,31886,,CPB肌膚之鑰光透水漾妝前乳 30ml,3021,2222,325,500,6.5,7,7,100+,500022564,23,c85553036,
p15859406,504137992,31886,,CPB肌膚之鑰晶致潤耀粉霜 28ML,3021,2201,1495,2300,6.5,0,0,200+,500022564,23,,
p15947700,504137993,31886,,CPB光采日常及逆齡防曬套裝170ml+125ml+50ml,3022,1100,1700,2615,6.5,8,8,11,500022564,23,c85792724,
p15897821,504137994,21280,,CPB肌膚之鑰精萃光采系列精華乳套裝170ml+125ml+125ml+50ml,3022,1100,2977,4580,6.5,1,1,7,500022564,23,c85741385,
p15742165,504137995,31886,,CPB 肌膚之鑰光盈柔霧粉底液O20 35ml,3021,2201,683,1050,6.5,0,0,22,500022564,23,c85554963,
p15865831,504137996,31886,,CPB肌膚之鑰光潤凝萃氣墊精華水粉底I10 15G（替換芯）,3021,2201,371,570,6.5,0,0,200+,500022564,23,c85700876,
p15738392,504137997,31886,,CPB肌膚之鑰鑽光柔亮粉底液 B10號35ml,3021,2201,683,1050,6.5,2,2,10,500022564,23,c85550791,
p15737813,504137999,31886,,CPB 肌膚之鑰光緞盈潤粉霜 B00 21ml,3021,2201,683,1050,6.5,2,2,18,500022564,23,c85550222,
p15739573,504138001,31886,,CPB 肌膚之鑰黃金面膜 75ml,3022,1097,1495,2300,6.5,6,6,48,500022564,23,c85551546,
p15897820,504138002,21280,,CPB肌膚之鑰精萃光采修護精華霜 II 50ml,3022,1096,819,1260,6.5,7,7,28,500022564,23,c85741655,
p15737426,504138003,31886,,CPB 肌膚之鑰琉金漾采唇膏 213 Playful pink 4g,3016,2195,312,480,6.5,1,1,6,500022564,23,c85550202,
p15742902,504138004,31886,,CPB 肌膚之鑰琉金柔霧唇膏 113號 4g,3016,2195,312,480,6.5,0,0,7,500022564,23,c85555745,
p16096613,504138005,31886,,CPB肌膚之鑰光采煥顏系列霜套裝50ml+170ml+125ml+125ml,3022,1100,3039,4675,6.5,11,11,11,500022564,23,c85967911,
p16082390,504138006,31886,,CPB肌膚之鑰奢耀煥亮精華 S 2 號,3022,1096,1690,2600,6.5,0,0,9,500022564,23,c85952482,
p15742398,504138007,31886,,CPB 肌膚之鑰琉金光緞唇膏 5 4g,3016,2195,312,480,6.5,0,0,11,500022564,23,c85555710,
p15738734,504138009,31886,,CPB 肌膚之鑰光潤柔亮粉底液 B00 35ml,3021,2201,683,1050,6.5,0,0,14,500022564,23,c85550723,
p15737162,504138010,31886,,CPB 肌膚之鑰琉金光緞唇膏 16 #  Erysimum 4g,3016,2195,312,480,6.5,2,2,7,500022564,23,c85548975,
p15915112,504138011,31886,,CPB肌膚之鑰奢潤唇膏-霧絨-124,3016,2195,312,480,6.5,0,0,2,500022564,23,c85759020,
p15743128,504138012,31886,,CPB 肌膚之鑰琉金光緞唇膏 19號4g,3016,2195,312,480,6.5,1,1,3,500022564,23,c85556501,
p15897815,504138013,21280,,CPB肌膚之鑰奢潤唇膏 經典 28,3022,1098,312,480,6.5,1,1,1,500022564,23,c85741378,
p15897816,504138014,21280,,CPB肌膚之鑰奢潤唇膏 經典 27,3022,1098,312,480,6.5,1,1,1,500022564,23,c85741379,
p15898290,504138015,21280,,CPB肌膚之鑰奢潤唇膏 霧絨 123,3022,1098,312,480,6.5,1,1,1,500022564,23,c85741384,
p15743810,504138016,31886,,CPB 肌膚之鑰琉金漾采唇膏 216號4g,3016,2195,312,480,6.5,1,1,5,500022564,23,c85556696,
p15874423,504138018,31886,,CLE DE PEAU BEAUTE肌膚之鑰立體充盈面霜-50ML,3022,1093,1885,2900,6.5,0,0,31,500022564,23,c85712437,
p15839637,504138019,31886,,CPB肌膚之鑰撫紋抗皺精華乳 20ml,3022,1096,1495,2300,6.5,0,0,29,500022564,23,c85665920,
p15764503,504138020,31886,,CPB肌膚之鑰耀白煥亮淡斑精華乳 40ml,3022,1096,1690,2600,6.5,0,0,31,500022564,23,c85580032,
p15884161,504138021,31886,,CPB肌膚之鑰光柔水凝氣墊精華粉底膏-O20-14G,3021,2201,371,570,6.5,0,0,38,500022564,23,c85725050,
p15738394,504138022,31886,,CPB肌膚之鑰鑽光柔亮粉底液 O20 號 35ml,3021,2201,683,1050,6.5,0,0,93,500022564,23,c85550797,
p15865487,504138023,31886,,CPB肌膚之鑰光潤凝萃氣墊精華水粉底-O20-15G（替換芯）,3021,2201,371,570,6.5,0,0,61,500022564,23,c85700417,
p15865833,504138024,31886,,CPB肌膚之鑰光潤凝萃氣墊精華水粉底 O10 15G（替換芯）,3021,2201,371,570,6.5,0,0,100+,500022564,23,c85700879,
p15881357,504138025,31886,,CLE DE PEAU BEAUTE肌膚之鑰光柔水凝氣墊精華粉底膏 O10 14g,3021,2214,371,570,6.5,2,2,78,500022564,23,c85722038,
p16071736,504138026,13105,,FRESH馥蕾詩紅茶酵母酵萃防護乳 50ml,3022,1091,306,470,6.5,3,3,2,500022564,23,c85939786,
p15946962,504138027,30992,,BY KILIAN凱凱利護手霜（聖木香型）50ML,3028,2264,305,435,7.0,0,0,1,500022564,23,c85792194,
p15947330,504138028,30992,,BY KILIAN凱凱利安玫瑰殿下-香型,3037,3204,1582,2260,7.0,0,0,1,500022564,23,c85792249,
